EMG1,EMG2,class,user
-0.0003395886,-0.0003285682,2,1
-0.0002911311,-0.0002541802,2,1
-0.0002699005,-0.0001929195,2,1
-0.0002895104,-0.0001501342,2,1
-0.0003509331,-0.0001258245,2,1
-0.0004386105,-0.0001144799,2,1
-0.0005165638,-0.0001034594,2,1
-0.0005350393,-7.963584e-05,2,1
-0.0004557894,-3.490581e-05,2,1
-0.000268766,2.619281e-05,2,1
-5.89612e-06,9.68533e-05,2,1
0.0002689667,0.0001714034,2,1
0.0004895377,0.0002389846,2,1
0.0006138419,0.0002901973,2,1
0.0006344241,0.0003218,2,1
0.0005717048,0.0003313618,2,1
0.0004619866,0.0003230965,2,1
0.0003388169,0.0003067279,2,1
0.0002190506,0.0002961937,2,1
0.0001081979,0.0002997591,2,1
4.962256e-06,0.0003098072,2,1
-9.697683e-05,0.0003106175,2,1
-0.0002036158,0.0002838767,2,1
-0.0003198166,0.0002287745,2,1
-0.0004420138,0.0001618415,2,1
-0.0005604835,0.0001028497,2,1
-0.0006447575,7.043665e-05,2,1
-0.0006536711,6.865393e-05,2,1
-0.000549301,8.826383e-05,2,1
-0.0003066893,0.0001094944,2,1
6.281957e-05,0.0001190562,2,1
0.0005007202,0.0001137081,2,1
0.0009280868,9.409818e-05,2,1
0.001272962,6.022653e-05,2,1
0.001479434,1.873781e-05,2,1
0.001520923,-2.615429e-05,2,1
0.001413635,-7.428769e-05,2,1
0.001212026,-0.0001250141,2,1
0.0009838373,-0.0001721751,2,1
0.0007820658,-0.0002026434,2,1
0.0006357207,-0.0002063709,2,1
0.0005388056,-0.0001760647,2,1
0.0004663623,-0.0001167488,2,1
0.0003892192,-3.928157e-05,2,1
0.0002923041,4.256141e-05,2,1
0.0001709172,0.0001127357,2,1
3.624086e-05,0.0001540623,2,1
-9.924574e-05,0.0001615174,2,1
-0.0002259808,0.0001393144,2,1
-0.0003284061,0.0001012291,2,1
-0.000402794,6.395404e-05,2,1
-0.0004588687,4.126489e-05,2,1
-0.0005084606,3.591673e-05,2,1
-0.0005569181,4.677511e-05,2,1
-0.0005993792,7.157111e-05,2,1
-0.0006291993,0.0001069013,2,1
-0.0006421645,0.0001445005,2,1
-0.0006457299,0.0001733481,2,1
-0.0006436231,0.0001885823,2,1
-0.0006274165,0.0001882582,2,1
-0.0005898174,0.0001738343,2,1
-0.0005394151,0.0001443384,2,1
-0.0004899852,9.474644e-05,2,1
-0.0004543308,1.825161e-05,2,1
-0.0004403932,-8.790117e-05,2,1
-0.0004465517,-0.0002149604,2,1
-0.0004588687,-0.000343154,2,1
-0.0004567618,-0.0004489826,2,1
-0.0004241867,-0.0005099192,2,1
-0.0003614674,-0.0005151053,2,1
-0.000285945,-0.0004666478,2,1
-0.0002209568,-0.0003762153,2,1
-0.000181737,-0.0002596904,2,1
-0.0001776853,-0.0001361966,2,1
-0.0002042641,-2.356124e-05,2,1
-0.0002494803,6.573675e-05,2,1
-0.0002930758,0.0001318594,2,1
-0.0003144685,0.0001859892,2,1
-0.0003036101,0.0002368777,2,1
-0.0002676316,0.0002832284,2,1
-0.0002222533,0.0003177483,2,1
-0.0001878955,0.000339303,2,1
-0.0001804405,0.000349027,2,1
-0.0002000504,0.0003508097,2,1
-0.0002267911,0.0003470822,2,1
-0.0002225774,0.000339303,2,1
-0.0001540238,0.0003239069,2,1
-2.09682e-05,0.0002859836,2,1
0.0001334801,0.0002171058,2,1
0.0002477361,0.0001229458,2,1
0.000279663,2.748934e-05,2,1
0.0002282883,-4.85193e-05,2,1
0.0001300767,-9.211487e-05,2,1
3.688912e-05,-0.0001005423,2,1
-6.220252e-06,-7.477388e-05,2,1
2.424803e-05,-2.09682e-05,2,1
0.0001161391,4.985435e-05,2,1
0.0002320158,0.0001229458,2,1
0.0003344411,0.0001851789,2,1
0.0003995914,0.0002321778,2,1
0.0004196875,0.0002632944,2,1
0.0003913261,0.0002782044,2,1
0.000319369,0.0002791768,2,1
0.0002143507,0.0002686426,2,1
9.231547e-05,0.0002446569,2,1
-2.583016e-05,0.000207706,2,1
-0.0001199901,0.000168162,2,1
-0.0001812508,0.000135749,2,1
-0.0002151224,0.0001103047,2,1
-0.0002400805,8.712937e-05,2,1
-0.0002731418,6.281957e-05,2,1
-0.0003138202,3.656499e-05,2,1
-0.000342992,1.22552e-05,2,1
-0.0003308371,-3.789272e-06,2,1
-0.0002520733,-6.706447e-06,2,1
-9.811128e-05,3.665733e-06,2,1
0.000130887,2.295151e-05,2,1
0.0004169324,4.709924e-05,2,1
0.0007289083,7.173317e-05,2,1
0.001023868,9.409818e-05,2,1
0.001250435,0.0001090082,2,1
0.00137085,0.000110953,2,1
0.001373929,9.863601e-05,2,1
0.001282524,7.643307e-05,2,1
0.001141851,5.390598e-05,2,1
0.001007823,4.045456e-05,2,1
0.0009276005,4.142696e-05,2,1
0.0009170663,5.504044e-05,2,1
0.0009556379,7.691926e-05,2,1
0.0009972887,9.879808e-05,2,1
0.001003123,0.0001093323,2,1
0.0009517483,0.0001056048,2,1
0.0008386266,9.053275e-05,2,1
0.000668782,6.41161e-05,2,1
0.0004548557,2.538249e-05,2,1
0.0002172679,-2.89094e-05,2,1
-1.934754e-05,-9.746302e-05,2,1
-0.0002451045,-0.0001770371,2,1
-0.0004567618,-0.0002580697,2,1
-0.0006502678,-0.0003311612,2,1
-0.0008157364,-0.0003914495,2,1
-0.0009322613,-0.0004437966,2,1
-0.0009740742,-0.0004922541,2,1
-0.0009236719,-0.0005413599,2,1
-0.000787537,-0.0005896553,2,1
-0.0005951655,-0.0006274165,2,1
-0.0003993907,-0.0006444334,2,1
-0.0002647144,-0.0006374646,2,1
-0.0002402425,-0.0006121824,2,1
-0.0003295405,-0.0005750695,2,1
-0.0004914437,-0.0005293671,2,1
-0.0006601537,-0.0004783165,2,1
-0.0007838095,-0.0004214316,2,1
-0.0008389117,-0.0003673017,2,1
-0.0008193018,-0.0003274337,2,1
-0.0007319486,-0.0003178718,2,1
-0.0005985689,-0.0003373197,2,1
-0.0004483344,-0.0003626019,2,1
-0.0003026377,-0.0003660052,2,1
-0.000174444,-0.0003290543,2,1
-5.451572e-05,-0.0002504527,2,1
7.335383e-05,-0.0001434896,2,1
0.0002323399,-2.7937e-05,2,1
0.0004470765,7.967438e-05,2,1
0.0007196706,0.0001725378,2,1
0.001016412,0.0002485465,2,1
0.00128301,0.0003088348,2,1
0.001467765,0.0003553475,2,1
0.00154264,0.0003895433,2,1
0.001506337,0.0004172565,2,1
0.001370364,0.0004427008,2,1
0.001155303,0.0004652279,2,1
0.0008919462,0.0004843516,2,1
0.0006198382,0.0004952099,2,1
0.0003741471,0.0004969927,2,1
0.000168162,0.0004875929,2,1
5.86492e-07,0.0004700898,2,1
-0.0001212866,0.0004475628,2,1
-0.0001827094,0.0004195254,2,1
-0.0001835197,0.0003819262,2,1
-0.0001481895,0.0003282826,2,1
-0.0001101041,0.0002608634,2,1
-9.114248e-05,0.0001924718,2,1
-9.308726e-05,0.00013818,2,1
-0.0001133454,0.0001069013,2,1
-0.0001630995,9.960841e-05,2,1
-0.0002504527,0.0001093323,2,1
-0.0003734602,0.0001232699,2,1
-0.0005199672,0.0001315353,2,1
-0.0006676087,0.0001331559,2,1
-0.0007852681,0.0001310491,2,1
-0.0008376152,0.0001312112,2,1
-0.0008068228,0.0001354248,2,1
-0.0006928909,0.0001373696,2,1
-0.0005155915,0.0001346145,2,1
-0.0003005308,0.0001261871,2,1
-6.926366e-05,0.0001125736,2,1
0.0001503349,9.426025e-05,2,1
0.0003221241,7.140904e-05,2,1
0.0004153117,4.564065e-05,2,1
0.0004204978,1.873781e-05,2,1
0.0003519442,-7.516774e-06,2,1
0.0002303951,-2.7937e-05,2,1
8.097089e-05,-3.944364e-05,2,1
-7.18567e-05,-3.911951e-05,2,1
-0.0002136638,-2.955766e-05,2,1
-0.0003407231,-1.756482e-05,2,1
-0.0004483344,-8.002969e-06,2,1
-0.0005259637,-7.678839e-06,2,1
-0.0005611319,-2.0482e-05,2,1
-0.0005522182,-4.819517e-05,2,1
-0.0005102433,-8.725291e-05,2,1
-0.0004643789,-0.0001319829,2,1
-0.000439907,-0.0001801163,2,1
-0.0004517378,-0.0002297083,2,1
-0.0004951713,-0.0002833519,2,1
-0.000556756,-0.0003371576,2,1
-0.00062612,-0.0003861013,2,1
-0.0006896496,-0.0004206212,2,1
-0.0007313004,-0.0004296969,2,1
-0.0007431312,-0.0004066836,2,1
-0.0007282211,-0.0003551469,2,1
-0.0006954839,-0.0002883759,2,1
-0.0006572366,-0.0002199844,2,1
-0.0006223925,-0.000164396,2,1
-0.000589007,-0.0001310105,2,1
-0.000546708,-0.0001169109,2,1
-0.0004854474,-0.0001128592,2,1
-0.0004024699,-0.0001086455,2,1
-0.0003037722,-9.827335e-05,2,1
-0.0002055606,-8.141856e-05,2,1
-0.0001203142,-5.953974e-05,2,1
-6.294311e-05,-3.587821e-05,2,1
-3.749886e-05,-1.659243e-05,2,1
-3.522994e-05,-4.275467e-06,2,1
-4.333321e-05,-6.176923e-08,2,1
-5.078821e-05,-1.358292e-06,2,1
-5.500191e-05,-1.844488e-06,2,1
-5.111234e-05,6.096713e-06,2,1
-3.620233e-05,2.457216e-05,2,1
-6.058186e-06,4.596478e-05,2,1
4.191315e-05,6.249545e-05,2,1
0.0001117633,7.270556e-05,2,1
0.0001958752,8.259155e-05,2,1
0.0002786906,9.717743e-05,2,1
0.0003467581,0.000118408,2,1
0.0003948915,0.0001469315,2,1
0.0004360561,0.0001806411,2,1
0.0004866205,0.0002166196,2,1
0.0005522569,0.000250005,2,1
0.0006227554,0.0002754493,2,1
0.0006707268,0.000287118,2,1
0.0006725095,0.0002864697,2,1
0.0006221072,0.0002785285,2,1
0.0005344298,0.0002692908,2,1
0.0004389733,0.0002626462,2,1
0.0003611819,0.0002607014,2,1
0.0003101313,0.0002639427,2,1
0.0002827423,0.0002662116,2,1
0.0002744769,0.0002585945,2,1
0.0002785285,0.0002381743,2,1
0.0002780424,0.0002106232,2,1
0.0002503292,0.0001809652,2,1
0.0001856651,0.0001566554,2,1
9.344993e-05,0.0001406109,2,1
-1.520357e-06,0.0001297526,2,1
-7.104638e-05,0.0001156529,2,1
-0.0001007043,9.442231e-05,2,1
-9.179074e-05,6.78436e-05,2,1
-6.472583e-05,4.191315e-05,2,1
-4.641245e-05,2.359977e-05,2,1
-4.997789e-05,1.841368e-05,2,1
-7.639453e-05,2.878586e-05,2,1
-0.0001217728,5.293359e-05,2,1
-0.0001762268,8.226741e-05,2,1
-0.0002287359,0.0001051186,2,1
-0.0002669833,0.0001143563,2,1
-0.0002809209,0.0001145184,2,1
-0.000256287,0.000108522,2,1
-0.0001836818,0.0001033359,2,1
-6.893953e-05,0.0001023635,2,1
6.249545e-05,0.0001083599,2,1
0.0001785342,0.0001214872,2,1
0.0002534084,0.0001355869,2,1
0.0002720459,0.000143204,2,1
0.0002370398,0.0001388282,2,1
0.0001652449,0.0001175977,2,1
7.853991e-05,7.724339e-05,2,1
-2.238346e-07,2.116879e-05,2,1
-4.722278e-05,-4.349527e-05,2,1
-3.474375e-05,-0.0001063766,2,1
7.027458e-05,-0.0001598582,2,1
0.0002984626,-0.0002019951,2,1
0.0006556547,-0.0002334358,2,1
0.001092421,-0.000251263,2,1
0.001517357,-0.0002548284,2,1
0.001831279,-0.0002480217,2,1
0.00196239,-0.0002371633,2,1
0.001878116,-0.0002269532,2,1
0.001601632,-0.0002232257,2,1
0.001204408,-0.0002335979,2,1
0.0007804451,-0.0002582318,2,1
0.00041596,-0.0002919414,2,1
0.0001723757,-0.0003238683,2,1
6.83298e-05,-0.00033813,2,1
7.351589e-05,-0.0003222476,2,1
0.0001328318,-0.0002752487,2,1
0.0001848548,-0.000213988,2,1
0.0001880961,-0.0001622891,2,1
0.0001304008,-0.0001313347,2,1
2.635488e-05,-0.0001230693,2,1
-0.0001000561,-0.0001381414,2,1
-0.0002246843,-0.0001759026,2,1
-0.0003345645,-0.000228898,2,1
-0.0004279142,-0.0002818933,2,1
-0.0005102433,-0.0003160891,2,1
-0.0005891691,-0.0003198166,2,1
-0.0006674466,-0.0002867553,2,1
-0.0007348658,-0.0002183637,2,1
-0.0007705202,-0.0001298761,2,1
-0.0007590136,-3.604027e-05,2,1
-0.0007001839,5.747142e-05,2,1
-0.0006155858,0.0001440143,2,1
-0.000541684,0.0002169437,2,1
-0.0005055434,0.0002717218,2,1
-0.0005060296,0.000304459,2,1
-0.0005189948,0.0003182346,2,1
-0.0005149432,0.0003299033,2,1
-0.0004778303,0.000354051,2,1
-0.0004117076,0.0003900295,2,1
-0.0003324577,0.0004316803,2,1
-0.0002553146,0.0004668485,2,1
-0.0001951884,0.0004783552,2,1
-0.000159372,0.0004543695,2,1
-0.0001428413,0.0003952156,2,1
-0.0001329553,0.0003195311,2,1
-0.0001110765,0.0002595669,2,1
-5.840528e-05,0.0002409294,2,1
4.077869e-05,0.0002655633,2,1
0.0001838824,0.0003222862,2,1
0.0003495132,0.0003897054,2,1
0.0005122268,0.0004388112,2,1
0.0006524134,0.0004412422,2,1
0.0007543526,0.0003807918,2,1
0.0007960034,0.0002628082,2,1
0.0007632662,0.0001093323,2,1
0.0006525755,-4.754691e-05,2,1
0.0004773828,-0.0001822232,2,1
0.0002602152,-0.0002862691,2,1
3.073064e-05,-0.0003689224,2,1
-0.0001810887,-0.0004416897,2,1
-0.0003485022,-0.0005082985,2,1
-0.000449793,-0.0005632387,2,1
-0.0004825302,-0.0005969483,2,1
-0.0004687546,-0.0006034309,2,1
-0.0004441207,-0.0005825245,2,1
-0.0004342347,-0.0005384427,2,1
-0.0004408794,-0.0004786406,2,1
-0.0004541688,-0.0004107352,2,1
-0.000462272,-0.0003425058,2,1
-0.0004549791,-0.0002749245,2,1
-0.0004298589,-0.0002086398,2,1
-0.0003942046,-0.0001506204,2,1
-0.0003557951,-0.0001036215,2,1
-0.0003217614,-7.072225e-05,2,1
-0.0003052308,-5.613637e-05,2,1
-0.0003177098,-6.294311e-05,2,1
-0.0003567675,-8.563225e-05,2,1
-0.0004060354,-0.0001133454,2,1
-0.0004444448,-0.0001327933,2,1
-0.0004601652,-0.0001352242,2,1
-0.0004562756,-0.0001157764,2,1
-0.0004433104,-7.65566e-05,2,1
-0.0004254832,-2.615429e-05,2,1
-0.0003984183,2.927205e-05,2,1
-0.0003588744,8.631905e-05,2,1
-0.0003115513,0.0001427178,2,1
-0.000266173,0.000192958,2,1
-0.0002311669,0.0002303951,2,1
-0.0002044261,0.0002534084,2,1
-0.0001801163,0.0002584324,2,1
-0.0001524032,0.0002448189,2,1
-0.0001156143,0.0002172679,2,1
-7.007399e-05,0.000187934,2,1
-1.788895e-05,0.0001694586,2,1
3.494434e-05,0.000168162,2,1
7.918817e-05,0.000177886,2,1
0.0001081979,0.0001840444,2,1
0.000120839,0.0001731861,2,1
0.0001216493,0.0001414213,2,1
0.0001198666,9.231547e-05,2,1
0.0001219734,4.142696e-05,2,1
0.0001244044,7.23117e-06,2,1
0.0001222976,2.623614e-07,2,1
0.0001177597,1.987227e-05,2,1
0.0001219734,5.698522e-05,2,1
0.000143204,9.523264e-05,2,1
0.0001838824,0.0001205148,2,1
0.0002376881,0.0001252147,2,1
0.00029198,0.0001174356,2,1
0.0003334687,0.0001112771,2,1
0.0003498373,0.0001171115,2,1
0.0003386548,0.000135911,2,1
0.000309483,0.0001633001,2,1
0.0002793389,0.0001934442,2,1
0.0002642668,0.0002193747,2,1
0.0002688046,0.0002402811,2,1
0.0002864697,0.0002577842,2,1
0.000304297,0.0002759355,2,1
0.0003125623,0.0002961937,2,1
0.0003008936,0.0003172622,2,1
0.0002684805,0.0003405996,2,1
0.000225209,0.0003610198,2,1
0.0001833962,0.0003709058,2,1
0.0001472556,0.0003671783,2,1
0.0001156529,0.0003493511,2,1
8.79397e-05,0.0003222862,2,1
6.265751e-05,0.0002879283,2,1
3.996837e-05,0.0002454672,2,1
1.565857e-05,0.000195389,2,1
-1.821308e-05,0.0001409351,2,1
-7.282909e-05,9.004655e-05,2,1
-0.0001455964,5.309566e-05,2,1
-0.0002183637,3.445814e-05,2,1
-0.0002671454,3.235129e-05,2,1
-0.0002797865,3.867184e-05,2,1
-0.0002616352,4.985435e-05,2,1
-0.0002290601,5.552663e-05,2,1
-0.0001887058,4.320967e-05,2,1
-0.0001438137,4.962256e-06,2,1
-9.746302e-05,-5.629844e-05,2,1
-6.48879e-05,-0.000129714,2,1
-6.667062e-05,-0.0002026434,2,1
-0.0001159385,-0.0002702246,2,1
-0.0002073433,-0.0003303509,2,1
-0.0003172236,-0.0003773498,2,1
-0.000419973,-0.0004021458,2,1
-0.0004946851,-0.0003967976,2,1
-0.0005332566,-0.0003626019,2,1
-0.000541684,-0.0003121996,2,1
-0.0005279084,-0.0002593663,2,1
-0.0004971161,-0.000216581,2,1
-0.0004478482,-0.0001870851,2,1
-0.000380267,-0.0001614788,2,1
-0.0003055549,-0.0001285796,2,1
-0.0002308428,-7.817725e-05,2,1
-0.0001540238,-8.975362e-06,2,1
-6.407757e-05,6.946425e-05,2,1
4.661304e-05,0.0001420695,2,1
0.0001895547,0.0001968476,2,1
0.0003817642,0.0002232643,2,1
0.000626645,0.0002179161,2,1
0.0009026425,0.0001817755,2,1
0.001161623,0.0001156529,2,1
0.001354157,2.052053e-05,2,1
0.001452045,-9.989401e-05,2,1
0.001452855,-0.0002352185,2,1
0.001377495,-0.0003700569,2,1
0.001259673,-0.0004948471,2,1
0.001131641,-0.0006097514,2,1
0.001010416,-0.0007099077,2,1
0.0008992391,-0.000777489,2,1
0.0007972999,-0.000792561,2,1
0.0007029778,-0.0007496137,2,1
0.0006187038,-0.0006629088,2,1
0.0005488536,-0.000554163,2,1
0.0004911583,-0.0004470379,2,1
0.0004423766,-0.0003567675,2,1
0.0004073705,-0.0002856209,2,1
0.0003957018,-0.000231329,2,1
0.000406074,-0.0001912988,2,1
0.0004292493,-0.0001634236,2,1
0.0004618245,-0.0001423551,2,1
0.000512551,-0.0001217728,2,1
0.0005999042,-9.551824e-05,2,1
0.0007316634,-6.002594e-05,2,1
0.0008870842,-1.513384e-05,2,1
0.001016412,2.927205e-05,2,1
0.001063736,6.46023e-05,2,1
0.0009966405,8.275361e-05,2,1
0.0008081583,8.405014e-05,2,1
0.0005170888,7.124698e-05,2,1
0.0001667035,4.855783e-05,2,1
-0.0001883817,2.165498e-05,2,1
-0.0004948471,1.002961e-07,2,1
-0.0007212523,-3.789272e-06,2,1
-0.0008577113,2.084466e-05,2,1
-0.0009210788,7.853991e-05,2,1
-0.0009359888,0.0001623277,2,1
-0.0009246443,0.000259729,2,1
-0.0009006586,0.0003569682,2,1
-0.0008661387,0.0004402698,2,1
-0.0008319429,0.0005007202,2,1
-0.0008180053,0.0005344298,2,1
-0.0008387497,0.0005454503,2,1
-0.0008948243,0.0005409124,2,1
-0.0009724535,0.0005287575,2,1
-0.001046031,0.0005115786,2,1
-0.001089465,0.0004955341,2,1
-0.001091085,0.0004840274,2,1
-0.001053162,0.0004814344,2,1
-0.0009815291,0.0004885653,2,1
-0.0008855865,0.0005013684,2,1
-0.0007727891,0.0005122268,2,1
-0.0006494574,0.0005104441,2,1
-0.0005178604,0.0004837033,2,1
-0.000377836,0.000428277,2,1
-0.0002355427,0.0003574544,2,1
-0.0001075111,0.0002911697,2,1
-1.62683e-05,0.0002466017,2,1
2.035846e-05,0.0002347709,2,1
7.485573e-07,0.0002543808,2,1
-6.099833e-05,0.0003004074,2,1
-0.0001400862,0.000363937,2,1
-0.000208964,0.0004342734,2,1
-0.0002415391,0.0004997478,2,1
-0.0002185258,0.0005491778,2,1
-0.0001410586,0.0005781874,2,1
-3.198864e-05,0.0005807805,2,1
7.027458e-05,0.0005530673,2,1
0.0001269974,0.0004960203,2,1
0.0001153287,0.0004177427,2,1
3.624086e-05,0.0003310377,2,1
-9.260107e-05,0.0002443328,2,1
-0.0002357047,0.0001639484,2,1
-0.0003496366,8.988449e-05,2,1
-0.000405063,2.230325e-05,2,1
-0.0003956632,-4.219875e-05,2,1
-0.0003360231,-0.0001094559,2,1
-0.0002517492,-0.0001846542,2,1
-0.0001689338,-0.0002656868,2,1
-0.0001070249,-0.0003481781,2,1
-8.206682e-05,-0.0004269418,2,1
-0.0001021629,-0.0004929024,2,1
-0.0001600202,-0.0005387668,2,1
-0.0002475355,-0.0005635628,2,1
-0.0003572537,-0.0005794452,2,1
-0.0004812336,-0.0006040792,2,1
-0.0005961379,-0.0006504298,2,1
-0.000673281,-0.0007254661,2,1
-0.0006951598,-0.0008212466,2,1
-0.0006643674,-0.0009192961,2,1
-0.0005922483,-0.0009966013,2,1
-0.0004940368,-0.001035173,2,1
-0.0003848048,-0.001022694,2,1
-0.0002788141,-0.0009620814,2,1
-0.0001874093,-0.0008603043,2,1
-0.0001167488,-0.0007194696,2,1
-7.363943e-05,-0.0005423322,2,1
-6.586029e-05,-0.0003361852,2,1
-9.081835e-05,-0.0001191798,2,1
-0.0001290658,8.356394e-05,2,1
-0.000151917,0.0002404432,2,1
-0.0001295519,0.000331686,2,1
-5.062615e-05,0.0003595612,2,1
6.930219e-05,0.0003401134,2,1
0.0001942546,0.0002900352,2,1
0.0002983005,0.0002240746,2,1
0.0003712299,0.0001568175,2,1
0.0004146635,9.474644e-05,2,1
0.0004388112,3.964424e-05,2,1
0.00046069,-1.173047e-05,2,1
0.0004966686,-6.06742e-05,2,1
0.0005512846,-0.00010978,2,1
0.00061919,-0.0001590478,2,1
0.0006942263,-0.0002053985,2,1
0.0007694247,-0.0002392702,2,1
0.0008340888,-0.0002535319,2,1
0.0008857877,-0.0002459149,2,1
0.0009224145,-0.0002222533,2,1
0.0009350556,-0.0001880575,2,1
0.0009203076,-0.0001499722,2,1
0.0008827084,-0.0001068628,2,1
0.0008308475,-5.467778e-05,2,1
0.0007674799,4.47606e-06,2,1
0.0006870955,6.314371e-05,2,1
0.000579646,0.0001151667,2,1
0.0004530729,0.0001597346,2,1
0.0003339549,0.0001947408,2,1
0.0002501671,0.0002237505,2,1
0.000217592,0.0002564877,2,1
0.0002273159,0.0002957075,2,1
0.0002537325,0.000336548,2,1
0.0002738286,0.0003736609,2,1
0.0002905214,0.0004046154,2,1
0.0003172622,0.0004281149,2,1
0.0003616681,0.0004397836,2,1
0.0004140152,0.0004360561,2,1
0.0004504799,0.0004153117,2,1
0.0004498317,0.0003705817,2,1
0.0004023465,0.0003047831,2,1
0.0003106175,0.0002326641,2,1
0.0001856651,0.0001715654,2,1
3.786152e-05,0.0001320215,2,1
-0.0001195039,0.0001154908,2,1
-0.0002629317,0.0001182459,2,1
-0.0003702189,0.0001313732,2,1
-0.0004365036,0.0001483901,2,1
-0.0004684305,0.0001636242,2,1
-0.0004784786,0.0001715654,2,1
-0.0004729683,0.0001709172,2,1
-0.0004518998,0.000162976,2,1
-0.0004134903,0.0001511452,2,1
-0.0003561192,0.0001370455,2,1
-0.0002862691,0.0001244044,2,1
-0.0002131776,0.0001127357,2,1
-0.0001488377,0.0001012291,2,1
-0.0001020008,8.907416e-05,2,1
-7.931171e-05,7.740546e-05,2,1
-9.017008e-05,6.541262e-05,2,1
-0.0001342519,4.580272e-05,2,1
-0.0001963229,1.241726e-05,2,1
-0.0002506147,-3.409549e-05,2,1
-0.0002758969,-8.757704e-05,2,1
-0.0002600145,-0.0001433275,2,1
-0.0002128535,-0.0001935677,2,1
-0.0001635857,-0.0002321393,2,1
-0.0001412206,-0.0002530457,2,1
-0.0001635857,-0.000253856,2,1
-0.0002253326,-0.0002395943,2,1
-0.0003011791,-0.0002188499,2,1
-0.0003575778,-0.0001981056,2,1
-0.0003663294,-0.0001749302,2,1
-0.0003164132,-0.0001506204,2,1
-0.0002183637,-0.0001235555,2,1
-9.892161e-05,-9.162867e-05,2,1
1.371378e-05,-5.953974e-05,2,1
0.0001013911,-3.360929e-05,2,1
0.0001561692,-2.015787e-05,2,1
0.0001806411,-2.323711e-05,2,1
0.0001830721,-3.766092e-05,2,1
0.0001718896,-4.884343e-05,2,1
0.0001561692,-4.625038e-05,2,1
0.0001443384,-2.826114e-05,2,1
0.0001428799,7.485573e-07,2,1
0.0001551968,3.13789e-05,2,1
0.0001761032,5.244739e-05,2,1
0.0002038164,5.893001e-05,2,1
0.0002402811,5.277153e-05,2,1
0.0002950592,4.013043e-05,2,1
0.0003692851,2.910999e-05,2,1
0.0004600418,2.829966e-05,2,1
0.0005482053,4.061663e-05,2,1
0.0006106006,6.330578e-05,2,1
0.000626807,9.199134e-05,2,1
0.0005862907,0.0001231079,2,1
0.0004856481,0.0001537382,2,1
0.0003282826,0.0001816135,2,1
0.0001313732,0.0002070577,2,1
-7.850138e-05,0.0002292607,2,1
-0.0002746004,0.000250005,2,1
-0.000434883,0.0002713977,2,1
-0.0005476804,0.0002905214,2,1
-0.0006144513,0.0003026763,2,1
-0.0006441093,0.0003062417,2,1
-0.0006444334,0.0003030004,2,1
-0.000613641,0.0002983005,2,1
-0.0005494631,0.0002984626,2,1
-0.0004556273,0.0003054314,2,1
-0.0003428299,0.000319369,2,1
-0.0002253326,0.0003355756,2,1
-0.0001164247,0.000341572,2,1
-2.388537e-05,0.0003321722,2,1
5.115087e-05,0.0003067279,2,1
0.0001056048,0.0002660495,2,1
0.0001338042,0.0002081922,2,1
0.0001386662,0.0001304008,2,1
0.0001372076,3.170304e-05,2,1
0.0001472556,-8.287715e-05,2,1
0.000178048,-0.0001976194,2,1
0.0002231022,-0.0002934,2,1
0.0002728562,-0.0003587123,2,1
0.000324393,-0.0003932322,2,1
0.0003798194,-0.0004021458,2,1
0.000435732,-0.0003920977,2,1
0.0004867825,-0.0003728119,2,1
0.0005439916,-0.0003488263,2,1
0.0006300483,-0.0003254889,2,1
0.000752894,-0.0003121996,2,1
0.0008955116,-0.0003141443,2,1
0.001028892,-0.0003293785,2,1
0.001124996,-0.0003468815,2,1
0.001165351,-0.0003557951,2,1
0.00114493,-0.0003441264,2,1
0.001072163,-0.0003084721,2,1
0.0009562862,-0.0002554767,2,1
0.0008066997,-0.0001938919,2,1
0.0006237278,-0.0001339277,2,1
0.0004039671,-8.579432e-05,2,1
0.0001595726,-5.095028e-05,2,1
-7.785312e-05,-2.955766e-05,2,1
-0.0002715212,-2.161646e-05,2,1
-0.0004037664,-2.437157e-05,2,1
-0.0004830164,-2.988179e-05,2,1
-0.0005319601,-4.187462e-05,2,1
-0.000574097,-6.44017e-05,2,1
-0.0006267683,-9.859748e-05,2,1
-0.0006951598,-0.0001405724,2,1
-0.0007737615,-0.0001893541,2,1
-0.0008502563,-0.0002407288,2,1
-0.0009184858,-0.0002882139,2,1
-0.00097375,-0.0003254889,2,1
-0.001016049,-0.0003462333,2,1
-0.001049435,-0.0003491504,2,1
-0.001066289,-0.0003348887,2,1
-0.001052514,-0.0003087962,2,1
-0.0009995184,-0.00027849,2,1
-0.000906817,-0.0002423494,2,1
-0.0007834854,-0.000201509,2,1
-0.0006356818,-0.0001525652,2,1
-0.0004731304,-9.405965e-05,2,1
-0.0003154408,-2.971972e-05,2,1
-0.0001951884,3.218923e-05,2,1
-0.0001405724,8.615699e-05,2,1
-0.0001556445,0.0001269974,2,1
-0.0002076674,0.000155683,2,1
-0.0002523975,0.0001744826,2,1
-0.0002575835,0.000185341,2,1
-0.0002123673,0.0001905271,2,1
-0.0001177212,0.0001924718,2,1
1.452411e-05,0.0001910133,2,1
0.0001645966,0.0001895547,2,1
0.0003104554,0.0001908512,2,1
0.0004294114,0.0001950649,2,1
0.0005083373,0.0002073819,2,1
0.0005415607,0.0002357433,2,1
0.0005311884,0.0002827423,2,1
0.0004822447,0.000341734,2,1
0.0003957018,0.0004002396,2,1
0.0002790148,0.0004438352,2,1
